Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_0_2,CS_0_2,Bookie_CS_0_3,CS_0_3,Bookie_CS_1_0,CS_1_0,Bookie_CS_1_1,CS_1_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_1_3,CS_1_3,Bookie_CS_2_0,CS_2_0,Bookie_CS_2_1,CS_2_1,Bookie_CS_2_2,CS_2_2,Bookie_CS_2_3,CS_2_3,Bookie_CS_3_0,CS_3_0,Bookie_CS_3_1,CS_3_1,Bookie_CS_3_2,CS_3_2,Bookie_CS_3_3,CS_3_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
r3xWuMDt,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,18:30,Round 6,Coritiba,Remo,1,0,[24],[],bet365,2.3,2.25,5.0,bet365,1.66,3.5,5.0,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.06,10.0,bet365,1.29,3.75,bet365,1.9,1.9,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.17,1.29,2.1,bet365,10.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,7.0,bet365,6.5,bet365,17.0,bet365,41.0,bet365,8.5,bet365,8.5,bet365,15.0,bet365,41.0,bet365,13.0,bet365,15.0,bet365,26.0,bet365,51.0,bet365,6.0,1.13,bet365,5.25,1.16,bet365,3.0,1.38,bet365,2.3,1.6,bet365,1.73,2.08,bet365,1.18,4.65,1xBet.br,1.03,8.6,Estrelabet,1.05,10.0,,0.0,0.0,,0.0,0.0,bet365,13.0,9.0,1.1,bet365,6.0,5.0,1.36,bet365,3.0,3.75,2.1,bet365,1.17,6.5,12.0,bet365,1.04,15.0,29.0,BetEsporte,1.01,11.0,40.0,0.93,0.53,1.39,0.1,0.83,0.6,0.1,1.39,0.1,0.39,0.42,0.58,0.78,0.86,0.37,0.51,0.64,0.77,0.0,0.0,0.29,0.13,8.0,14.0,4.0,1.0,2.0,11.0,2.0,2.0,8.0,3.0,0.0,11.0,1.0,1.0,0.0,0.0,20.0,11.0,4.0,6.0,11.0,13.0,14.0,15.0,13.0,11.0,2.0,3.0,,,6.0,1.0,1.0,3.0,0.53,0.5,39.0,44.0,25.0,25.0,13.0,7.0,0.0,0.0,0.0,1.0,0.78,0.11,1.18,0.0,0.66,0.11,0.55,0.45,5.0,5.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,9.0,8.0,2.0,0.0,0.0,1.0,0.15,0.42,0.21,0.1,0.17,0.49,0.28,0.72,3.0,9.0,2.0,1.0,0.0,7.0,0.0,1.0,3.0,3.0,1.0,2.0,,,4.0,3.0,4.0,1.0,1.0,2.0
WQmXs9qR,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,18:30,Round 6,Palmeiras,Mirassol,1,0,[26],[],bet365,2.2,2.3,5.5,bet365,1.61,3.75,5.5,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.85,1.95,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.14,1.25,2.2,bet365,11.0,bet365,15.0,bet365,29.0,bet365,51.0,bet365,7.0,bet365,7.0,bet365,17.0,bet365,41.0,bet365,8.0,bet365,8.5,bet365,15.0,bet365,41.0,bet365,13.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,5.5,1.15,bet365,4.5,1.19,bet365,2.68,1.45,bet365,2.08,1.73,bet365,1.63,2.25,bet365,1.16,5.25,1xBet.br,1.04,10.5,Superbet.br,1.03,11.0,,0.0,0.0,,0.0,0.0,bet365,12.0,8.5,1.13,bet365,5.5,4.75,1.4,bet365,2.75,3.75,2.2,bet365,1.14,7.0,13.0,bet365,1.04,17.0,34.0,BetEsporte,1.01,11.0,40.0,0.52,0.45,0.2,0.12,0.64,0.7,0.12,0.2,0.12,-0.8,0.43,0.57,0.84,0.89,0.6,0.69,0.7,0.84,2.0,0.0,0.17,0.21,11.0,12.0,4.0,2.0,5.0,5.0,2.0,5.0,6.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0,11.0,22.0,2.0,4.0,17.0,14.0,20.0,19.0,14.0,17.0,2.0,4.0,,,0.0,0.0,2.0,3.0,0.73,0.88,54.0,41.0,22.0,20.0,11.0,4.0,0.0,0.0,0.0,0.0,0.09,0.15,0.12,0.0,0.21,0.16,0.51,0.49,4.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,1.0,0.43,0.3,0.08,0.12,0.43,0.54,0.35,0.65,7.0,9.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,,,7.0,10.0,0.0,0.0,2.0,2.0
xhxxOmhe,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,16:00,Round 6,Fluminense,Athletico-PR,3,2,"[9, 37, 90]","[5, 75]",bet365,2.5,2.1,5.0,bet365,1.79,3.4,4.75,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.18,1.3,1.91,bet365,8.5,bet365,12.0,bet365,23.0,bet365,51.0,bet365,6.5,bet365,6.5,bet365,15.0,bet365,41.0,bet365,8.0,bet365,8.5,bet365,17.0,bet365,41.0,bet365,15.0,bet365,15.0,bet365,29.0,bet365,51.0,bet365,7.0,1.1,bet365,6.25,1.12,bet365,3.3,1.33,bet365,2.5,1.5,bet365,1.83,2.03,bet365,1.2,4.4,1xBet.br,1.04,11.0,Estrelabet,1.05,10.0,,0.0,0.0,,0.0,0.0,bet365,17.0,11.0,1.08,bet365,7.0,5.5,1.3,bet365,3.25,3.6,1.91,bet365,1.18,6.5,12.0,bet365,1.04,15.0,29.0,BetEsporte,1.01,11.0,45.0,2.01,0.54,3.0,0.78,1.36,0.25,0.78,3.0,-1.22,0.0,0.79,0.21,0.93,0.72,0.52,0.49,0.88,0.36,1.0,0.0,0.4,0.5,24.0,4.0,10.0,2.0,9.0,2.0,5.0,0.0,20.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,40.0,6.0,7.0,1.0,9.0,14.0,14.0,14.0,14.0,9.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,7.0,0.73,0.5,37.0,40.0,16.0,22.0,5.0,8.0,1.0,2.0,0.0,0.0,0.78,0.06,1.88,0.2,0.63,0.03,0.77,0.23,9.0,2.0,6.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,9.0,5.0,1.0,0.0,0.0,4.0,1.23,0.48,1.12,0.58,0.73,0.22,0.81,0.19,15.0,2.0,4.0,1.0,8.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,,,5.0,4.0,1.0,1.0,0.0,3.0
ULVJY46D,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,16:00,Round 6,Internacional,Bahia,0,1,[],[23],bet365,2.38,2.3,4.5,bet365,1.76,3.75,4.33,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.08,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.67,2.1,bet365,1.2,1.25,1.95,bet365,13.0,bet365,15.0,bet365,23.0,bet365,41.0,bet365,8.5,bet365,7.0,bet365,15.0,bet365,34.0,bet365,9.5,bet365,8.5,bet365,13.0,bet365,34.0,bet365,15.0,bet365,13.0,bet365,23.0,bet365,41.0,bet365,6.25,1.12,bet365,5.5,1.15,bet365,3.1,1.35,bet365,2.38,1.55,bet365,1.78,2.03,bet365,1.22,4.15,1xBet.br,1.08,7.9,Estrelabet,1.05,9.5,,0.0,0.0,,0.0,0.0,bet365,13.0,9.0,1.1,bet365,6.0,5.0,1.36,bet365,3.0,3.75,1.95,bet365,1.2,6.5,9.5,bet365,1.05,13.0,23.0,BetEsporte,1.01,12.0,35.0,1.8,0.85,0.41,0.99,0.61,0.4,0.99,0.41,-0.01,0.41,0.53,0.47,0.8,0.78,0.48,0.25,0.71,0.6,0.0,1.0,0.25,0.33,14.0,7.0,2.0,1.0,9.0,2.0,3.0,4.0,10.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,26.0,13.0,7.0,1.0,20.0,20.0,31.0,16.0,20.0,20.0,3.0,2.0,,,3.0,3.0,1.0,2.0,0.6,0.71,66.0,67.0,15.0,53.0,6.0,2.0,0.0,0.0,1.0,0.0,0.5,0.81,0.39,0.99,0.14,0.31,0.48,0.52,6.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,10.0,8.0,0.0,1.0,0.0,1.0,1.3,0.04,0.02,0.0,0.47,0.09,0.59,0.41,8.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,,,10.0,12.0,3.0,2.0,1.0,1.0
ABaOqVEE,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,16:00,Round 6,Santos,Corinthians,1,1,[21],[18],bet365,3.2,2.05,3.5,bet365,2.57,3.0,3.0,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.8,1.95,bet365,1.36,1.36,1.44,bet365,8.0,bet365,8.5,bet365,13.0,bet365,29.0,bet365,8.0,bet365,5.5,bet365,11.0,bet365,26.0,bet365,12.0,bet365,10.0,bet365,13.0,bet365,34.0,bet365,26.0,bet365,21.0,bet365,34.0,bet365,51.0,Estrelabet,11.0,1.04,1xBet.br,9.7,1.01,bet365,5.5,1.15,bet365,4.4,1.2,bet365,2.5,1.5,bet365,1.4,2.85,bet365,1.16,5.25,bet365,1.12,6.25,Betboom.br,1.01,13.17,Betboom.br,1.01,14.04,bet365,34.0,17.0,1.04,bet365,13.0,7.5,1.13,bet365,5.5,4.33,1.44,bet365,1.36,4.75,6.5,bet365,1.1,8.5,15.0,BetEsporte,1.01,11.0,30.0,1.03,0.34,2.23,0.92,0.67,1.48,0.92,2.23,-0.08,1.23,0.44,0.56,0.78,0.81,0.37,0.38,0.57,0.78,0.0,0.0,0.18,0.55,11.0,10.0,4.0,3.0,6.0,3.0,1.0,4.0,8.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,17.0,4.0,6.0,15.0,20.0,18.0,19.0,20.0,15.0,5.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,0.58,0.53,44.0,57.0,22.0,23.0,15.0,12.0,0.0,0.0,0.0,1.0,0.71,0.15,1.47,0.92,0.2,0.16,0.45,0.55,8.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,7.0,8.0,0.0,1.0,2.0,2.0,0.32,0.19,0.76,0.0,0.47,1.32,0.44,0.56,3.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,13.0,7.0,1.0,1.0,0.0,1.0
CrUnxvD5,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,16/03/2026,20:00,Round 6,Chapecoense-SC,Gremio,1,1,[28],[45],bet365,3.4,2.2,3.0,bet365,2.85,3.4,2.3,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.85,1.95,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.67,2.1,bet365,1.57,1.3,1.4,bet365,11.0,bet365,9.0,bet365,12.0,bet365,23.0,bet365,10.0,bet365,6.5,bet365,9.5,bet365,19.0,bet365,15.0,bet365,11.0,bet365,13.0,bet365,26.0,bet365,29.0,bet365,23.0,bet365,29.0,bet365,41.0,Betboom.br,12.43,1.02,Betboom.br,11.58,1.02,bet365,6.0,1.13,bet365,5.25,1.16,bet365,2.85,1.4,bet365,1.6,2.3,bet365,1.27,3.55,bet365,1.19,4.5,1xBet.br,1.03,11.5,Estrelabet,1.05,9.5,BetEsporte,28.0,11.0,1.02,bet365,15.0,8.5,1.1,bet365,6.0,4.75,1.4,bet365,1.57,4.33,4.5,bet365,1.18,7.0,10.0,bet365,1.05,15.0,26.0,1.12,0.69,0.93,1.0,0.26,0.71,1.0,0.93,0.0,-0.07,0.35,0.65,0.77,0.91,0.5,0.73,0.65,0.82,0.0,0.0,0.35,0.19,11.0,13.0,1.0,4.0,7.0,3.0,3.0,6.0,8.0,4.0,3.0,9.0,1.0,1.0,0.0,1.0,16.0,20.0,4.0,5.0,10.0,16.0,12.0,18.0,16.0,10.0,3.0,3.0,,,1.0,2.0,3.0,0.0,0.79,1.0,42.0,37.0,26.0,17.0,7.0,3.0,0.0,0.0,1.0,0.0,0.83,0.44,0.93,0.93,0.06,0.36,0.35,0.65,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,0.0,1.0,2.0,0.0,0.29,0.25,0.0,0.07,0.2,0.35,0.34,0.66,8.0,6.0,0.0,1.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,,,9.0,6.0,1.0,1.0,1.0,0.0
AwdDhacn,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,21:30,Round 7,Santos,Internacional,1,2,[56],"[46, 90]",bet365,2.63,2.2,4.0,bet365,2.05,3.3,3.7,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.06,10.0,bet365,1.29,3.75,bet365,1.93,1.93,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.25,1.33,1.73,bet365,10.0,bet365,12.0,bet365,19.0,bet365,41.0,bet365,8.0,bet365,6.0,bet365,13.0,bet365,29.0,bet365,10.0,bet365,9.0,bet365,13.0,bet365,34.0,bet365,19.0,bet365,17.0,bet365,26.0,bet365,41.0,Estrelabet,8.0,1.08,1xBet.br,7.36,1.09,bet365,3.7,1.26,bet365,3.0,1.38,bet365,2.05,1.8,bet365,1.27,3.55,bet365,1.11,6.8,Estrelabet,1.09,7.5,,0.0,0.0,,0.0,0.0,bet365,21.0,13.0,1.06,bet365,8.5,6.0,1.25,bet365,3.75,4.0,1.73,bet365,1.29,5.5,8.0,bet365,1.07,11.0,21.0,BetEsporte,1.01,11.0,30.0,1.19,1.17,0.69,1.05,0.59,0.66,1.05,0.69,0.05,-0.31,0.61,0.39,0.82,0.66,0.61,0.32,0.82,0.52,0.0,0.0,0.26,0.0,11.0,17.0,2.0,6.0,6.0,4.0,3.0,7.0,8.0,8.0,3.0,9.0,1.0,3.0,0.0,0.0,19.0,18.0,3.0,8.0,12.0,6.0,14.0,23.0,6.0,12.0,4.0,3.0,,,4.0,2.0,6.0,1.0,0.67,0.67,56.0,39.0,40.0,32.0,17.0,14.0,3.0,0.0,1.0,0.0,0.22,0.66,0.0,0.31,0.44,0.22,0.58,0.42,6.0,7.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,0.97,0.51,0.69,0.74,0.15,0.44,0.65,0.35,5.0,10.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,,,5.0,6.0,2.0,2.0,3.0,1.0
fRL3YeCU,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,21:30,Round 7,Vasco,Fluminense,3,2,"[59, 88, 90]","[1, 54]",bet365,4.33,2.0,2.88,bet365,3.7,3.1,2.1,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75,bet365,1.67,1.36,1.29,bet365,7.0,bet365,6.5,bet365,9.5,bet365,21.0,bet365,9.0,bet365,6.0,bet365,9.5,bet365,21.0,bet365,17.0,bet365,13.0,bet365,17.0,bet365,34.0,bet365,41.0,bet365,34.0,bet365,41.0,bet365,67.0,,0.0,0.0,,0.0,0.0,Estrelabet,8.0,1.08,Estrelabet,7.5,1.09,bet365,3.55,1.27,bet365,1.68,2.15,bet365,1.3,3.45,bet365,1.21,4.25,1xBet.br,1.04,10.5,Estrelabet,1.05,9.5,BetEsporte,40.0,11.0,1.01,bet365,23.0,12.0,1.06,bet365,9.0,5.5,1.29,bet365,1.67,3.75,4.5,bet365,1.18,6.5,11.0,bet365,1.05,15.0,26.0,0.99,0.73,2.9,1.24,1.36,0.62,1.24,2.9,-0.76,-0.1,0.52,0.48,0.85,0.85,0.51,0.42,0.81,0.74,0.0,1.0,0.21,0.11,16.0,14.0,6.0,5.0,7.0,5.0,3.0,4.0,7.0,5.0,9.0,9.0,2.0,2.0,0.0,1.0,17.0,14.0,5.0,5.0,10.0,9.0,13.0,16.0,9.0,10.0,2.0,0.0,,,2.0,2.0,3.0,3.0,0.5,0.75,46.0,47.0,25.0,27.0,12.0,7.0,1.0,0.0,1.0,0.0,0.22,0.35,0.41,0.79,0.33,0.23,0.5,0.5,5.0,8.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,5.0,2.0,1.0,3.0,1.0,0.77,0.38,2.49,0.45,1.03,0.39,0.55,0.45,11.0,6.0,5.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,,,7.0,5.0,0.0,1.0,0.0,2.0
KSexmeRN,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,20:00,Round 7,Atletico-MG,Sao Paulo,1,0,[64],[],bet365,3.0,2.05,4.0,bet365,2.3,3.0,3.4,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.0,1.25,bet365,9.0,1.07,bet365,1.91,1.91,bet365,1.3,1.36,1.57,bet365,7.5,bet365,9.0,bet365,17.0,bet365,34.0,bet365,7.0,bet365,5.5,bet365,13.0,bet365,29.0,bet365,10.0,bet365,9.5,bet365,15.0,bet365,41.0,bet365,21.0,bet365,21.0,bet365,34.0,bet365,51.0,Estrelabet,10.0,1.05,1xBet.br,12.5,1.03,bet365,4.5,1.19,bet365,3.7,1.26,bet365,2.25,1.63,bet365,1.33,3.3,bet365,1.11,6.6,Estrelabet,1.09,7.5,,0.0,0.0,,0.0,0.0,bet365,29.0,15.0,1.04,bet365,11.0,7.0,1.17,bet365,4.75,4.0,1.57,bet365,1.3,5.0,8.0,bet365,1.07,11.0,21.0,BetEsporte,1.01,11.0,35.0,1.07,0.54,1.27,0.38,1.04,0.83,0.38,1.27,0.38,0.27,0.29,0.71,0.73,0.88,0.31,0.56,0.62,0.8,0.0,1.0,0.45,0.05,13.0,12.0,4.0,3.0,4.0,4.0,5.0,5.0,8.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0,17.0,13.0,4.0,1.0,17.0,16.0,22.0,25.0,16.0,17.0,1.0,1.0,,,2.0,0.0,3.0,3.0,0.5,0.58,34.0,40.0,29.0,17.0,8.0,2.0,0.0,0.0,0.0,0.0,0.39,0.23,0.28,0.33,0.24,0.17,0.33,0.67,10.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,,,11.0,13.0,1.0,0.0,1.0,3.0,0.68,0.31,0.99,0.05,0.8,0.66,0.26,0.74,3.0,10.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,,,5.0,4.0,1.0,0.0,2.0,0.0
bD7TlHdB,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,20:00,Round 7,Mirassol,Coritiba,0,1,[],[64],bet365,2.2,2.2,6.0,bet365,1.57,3.6,6.25,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,2.05,1.7,bet365,1.13,1.29,2.25,bet365,8.0,bet365,13.0,bet365,29.0,bet365,67.0,bet365,6.0,bet365,6.5,bet365,19.0,bet365,41.0,bet365,7.0,bet365,8.5,bet365,19.0,bet365,51.0,bet365,12.0,bet365,15.0,bet365,34.0,bet365,67.0,Estrelabet,5.66,1.14,bet365,4.8,1.18,bet365,2.75,1.43,bet365,2.1,1.7,Betano.br,1.67,2.27,bet365,1.14,5.75,1xBet.br,1.01,10.5,Superbet.br,1.02,14.0,,0.0,0.0,,0.0,0.0,bet365,13.0,9.0,1.11,bet365,6.0,4.75,1.4,bet365,2.88,3.5,2.15,bet365,1.13,7.5,15.0,bet365,1.03,19.0,41.0,BetEsporte,1.01,11.0,50.0,1.61,1.08,0.91,0.75,1.6,0.38,0.75,0.91,-0.25,0.91,0.69,0.31,0.9,0.73,0.62,0.33,0.85,0.67,0.0,0.0,0.33,0.11,21.0,14.0,6.0,4.0,11.0,5.0,4.0,5.0,14.0,8.0,7.0,6.0,2.0,3.0,1.0,0.0,28.0,21.0,7.0,2.0,11.0,8.0,20.0,11.0,8.0,11.0,2.0,2.0,,,3.0,3.0,3.0,6.0,0.25,0.59,40.0,37.0,13.0,37.0,8.0,7.0,0.0,0.0,1.0,0.0,1.19,0.19,0.9,0.04,0.73,0.14,0.69,0.31,12.0,3.0,5.0,1.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,5.0,0.42,0.89,0.01,0.71,0.87,0.24,0.69,0.31,9.0,11.0,1.0,3.0,5.0,3.0,0.0,2.0,5.0,2.0,1.0,2.0,,,4.0,7.0,1.0,0.0,2.0,1.0
